1020693622;6677617;395296;091;045A;
1020595684;6677885;395185;091;045A;
102059580H;6677869;395158;091;045A;
1020595983;6677896;394990;091;045A;
102059678N;6677555;395113;091;045A;
102079177N;6678353;392171;091;045G;
102079229B;6678040;391970;091;045G;
102079264F;6676771;395025;091;045B;
102069341C;6677704;395351;091;045A;
102079213U;6678301;392268;091;045G;
102069443N;6678017;395370;091;045A;
102069402B;6678225;395091;091;045A;
102079270N;6676741;395043;091;045B;
1020793176;6676743;395215;091;045B;
102069411M;6678160;395306;091;045A;
102069445R;6677937;395379;091;045A;
1020792246;6678128;392045;091;045G;
102069386U;6678233;395136;091;045A;
1020693954;6678249;395218;091;045A;
102069443N;6678017;395370;091;045A;
1020694629;6678493;392248;091;045G;
102069325V;6677767;395283;091;045A;
1020693312;6677730;395408;091;045A;
102069402B;6678225;395091;091;045A;
102080116Y;6674509;391615;091;043D;
102059644K;6677820;395047;091;045A;
102098778Y;6676784;395454;091;045B;
1020791936;6678361;392252;091;045G;
1020792899;6676929;395314;091;045B;
102079308W;6676783;395235;091;045B;
102069349M;6677735;395358;091;045A;
102069447T;6677870;395426;091;045A;
102069451X;6677900;395388;091;045A;
1020791903;6678403;392304;091;045G;
102059644K;6677820;395047;091;045A;
1020791914;6678390;392257;091;045G;
102079215W;6678248;392247;091;045G;
1020792545;6677943;391878;091;045G;
102079269M;6676761;395052;091;045B;
102079279Y;6676851;395026;091;045B;
102069351P;6677707;395382;091;045A;
102069447T;6677870;395426;091;045A;
102079211S;6678307;392240;091;045G;
1020792257;6678156;392043;091;045G;
1020693345;6677737;395392;091;045A;
102069309B;6677723;395245;091;045A;
102069375F;6678196;394890;091;045A;
1020792213;6678164;392164;091;045G;
102079271P;6676804;395070;091;045B;
102079291B;6676942;395389;091;045B;
102079310Y;6676785;395266;091;045B;
1020792578;6677914;391865;091;045G;
1020693998;6678195;395142;091;045A;
102069450W;6677917;395400;091;045A;
102069339A;6677689;395360;091;045A;
102069408J;6678225;395194;091;045A;
102069383R;6678276;395122;091;045A;
102069387V;6678238;395160;091;045A;
1020693910;6678198;395173;091;045A;
102069409K;6678124;395415;091;045A;
102069382P;6678284;395152;091;045A;
1020694319;6677907;395510;091;045A;
1020694009;6678210;395126;091;045A;
1020694253;6677985;395548;091;045A;
102069342D;6677714;395341;091;045A;
102069409K;6678124;395415;091;045A;
102069409K;6678124;395415;091;045A;
102069438H;6677999;395582;091;045A;
102069350N;6677721;395370;091;045A;
102069381N;6678333;395171;091;045A;
102079298K;6676876;395220;091;045B;
102079298K;6676876;395220;091;045B;
102079207M;6678257;392127;091;045G;
102079322B;6676680;395146;091;045B;
1020694319;6677907;395510;091;045A;
102059577D;6677912;395212;091;045A;
102059641F;6677796;395120;091;045A;
102059681S;6677585;395153;091;045A;
1020791947;6678357;392287;091;045G;
102079199C;6678320;392162;091;045G;
1020793110;6676747;395273;091;045B;
1020792235;6678125;392079;091;045G;
102079205K;6678233;392137;091;045G;
102079309X;6676766;395242;091;045B;
102079321A;6676696;395285;091;045B;
102079232E;6678079;391993;091;045G;
102079245V;6678102;392093;091;045G;
102077170X;6679983;385528;091;034B;
102079206L;6678236;392165;091;045G;
102079324D;6676768;395440;091;045B;
1020792224;6678154;392083;091;045G;
102079260B;6676785;394943;091;045B;
102079296H;6676821;395202;091;045B;
102079296H;6676821;395202;091;045B;
102069436E;6677947;395584;091;045A;
102108660R;6682580;390540;091;039C;
102108660R;6682580;390540;091;039C;
102079176M;6678345;392211;091;045G;
102079183V;6678417;392220;091;045G;
102079212T;6678257;392221;091;045G;
1020791870;6678425;392312;091;045G;
102079231D;6678095;391980;091;045G;
102098830M;6676866;395479;091;045B;
102079233F;6678072;392020;091;045G;
102079248Y;6678123;392129;091;045G;
102079216X;6678224;392232;091;045G;
102079216X;6678224;392232;091;045G;
102079217Y;6678222;392205;091;045G;
1020792180;6678198;392215;091;045G;
102079198B;6678314;392200;091;045G;
102079238M;6678028;392048;091;045G;
1020793198;6676685;395244;091;045B;
1020791958;6678335;392280;091;045G;
1020792268;6678097;392022;091;045G;
102079261C;6676783;394986;091;045B;
1020792202;6678169;392189;091;045G;
102079268L;6676713;395115;091;045B;
102079268L;6676713;395115;091;045B;
1020793132;6676718;395247;091;045B;
1020792523;6677988;391893;091;045G;
102069432A;6677875;395534;091;045A;
102098823D;6676959;395588;091;045B;
102079265H;6676755;395016;091;045B;
102098791C;6676739;395311;091;045B;
102079272R;6676788;395097;091;045B;
1020694541;6677841;395505;091;045A;
102098799M;6676853;395410;091;045B;
1020988166;6676782;395486;091;045B;
102098823D;6676959;395588;091;045B;
100847662C;6681481;383166;091;033E;
101672115M;6678814;380827;091;046B;
101974510A;6677925;392039;091;045G;
100728317J;6681232;398811;091;055A;
102118055T;6682863;389599;091;040C;
102118091Y;6682953;389871;091;040C;
1021465256;6683109;390448;091;040D;
102129262A;6679565;395084;091;047G;
102129262A;6679565;395084;091;047G;
1021292852;6679447;395110;091;047G;
1021292929;6679820;395361;091;047H;
1021293173;6679668;395524;091;047H;
101672115M;6678814;380827;091;046B;
102050278E;6678167;394932;091;045A;
100943359C;6681193;381674;091;033G;
1032638553;6674761;386891;091;022A;
100209497D;6670988;392869;091;049D;
102146485W;6683219;390617;091;040D;
1021293173;6679668;395524;091;047H;
1021293760;6679461;394267;091;047F;
102129387B;6679563;394420;091;047F;
102146469C;6683134;390653;091;040D;
1021385531;6673568;392494;091;049A;
102127692N;6683024;390001;091;040C;
102127724P;6683007;390246;091;040D;
102129366N;6679488;394445;091;047F;
102129387B;6679563;394420;091;047F;
102146474J;6683177;390663;091;040D;
1021464880;6683149;390473;091;040D;
102146514U;6683217;390546;091;040D;
102146594D;6683313;389205;091;040C;
1021385863;6673733;392303;091;049A;
1021277651;6682080;390863;091;038D;
102133835U;6680692;386057;091;034B;
102147649E;6673095;392419;091;049C;
102129273N;6679423;394970;091;047G;
102127789T;6682095;390958;091;038D;
1021292841;6679427;395092;091;047G;
102129296D;6679762;395450;091;047H;
1021293228;6679607;395400;091;047H;
1021277651;6682080;390863;091;038D;
1021277673;6681924;391003;091;038D;
1021475796;6673751;391948;091;049A;
102147695X;6672994;392687;091;049C;
1021477058;6672693;391886;091;049C;
102138634M;6673549;392041;091;049A;
102129296D;6679762;395450;091;047H;
102147569V;6673704;391874;091;049A;
1021476128;6673379;391915;091;049C;
102119413L;6680185;393448;091;047K;
1021194892;6680621;393574;091;047K;
1021195191;6679611;395137;091;047G;
1021293228;6679607;395400;091;047H;
102129329F;6679698;395273;091;047H;
102129329F;6679698;395273;091;047H;
102129329F;6679698;395273;091;047H;
102147569V;6673704;391874;091;049A;
102147585C;6673507;391421;091;049A;
102147586D;6673462;391451;091;049A;
1021476062;6673426;392108;091;049C;
1021476062;6673426;392108;091;049C;
102147707A;6672617;391888;091;049C;
102146536J;6681164;388259;091;039A;
102135404E;6681907;393179;091;041C;
102137075B;6683193;390807;091;040D;
102145049K;6677253;392343;091;045F;
102129279V;6679434;395040;091;047G;
1021195191;6679611;395137;091;047G;
102146517X;6683201;390570;091;040D;
102146536J;6681164;388259;091;039A;
102135404E;6681907;393179;091;041C;
102136957J;6683283;390542;091;040D;
1021370097;6683484;390706;091;040D;
102137016E;6683356;390706;091;040D;
102137030W;6683293;390830;091;040D;
1021369809;6683416;390648;091;040D;
1021369765;6683472;390643;091;040D;
1021369776;6683477;390616;091;040D;
102127784M;6682277;391007;091;038D;
102138581X;6673680;392232;091;049A;
1021386206;6673619;391980;091;049A;
102137080H;6683069;390775;091;040D;
1021476981;6672676;391945;091;049C;
1021477025;6672686;391982;091;049C;
102129361H;6679451;394636;091;047F;
102137055P;6683195;390972;091;040D;
102137092W;6683116;390794;091;040D;
102127701Y;6682958;390136;091;040D;
102138607S;6673779;392237;091;049A;
102127793X;6682041;391054;091;038D;
102155212D;6682985;389337;091;040C;
102155215H;6682982;389393;091;040C;
102155248K;6683071;389083;091;040C;
102138655A;6673608;391884;091;049A;
102164891M;6683541;388772;091;040A;
102146480R;6683227;390717;091;040D;
1021464913;6683188;390505;091;040D;
102155215H;6682982;389393;091;040C;
102155257V;6683062;389129;091;040C;
1021552621;6682938;389075;091;040C;
102138633L;6673512;392025;091;049A;
1021386483;6673547;391969;091;049A;
102164797L;6682580;389107;091;040C;
102164797L;6682580;389107;091;040C;
1021464913;6683188;390505;091;040D;
102146529A;6683082;390400;091;040D;
1021369499;6683233;390380;091;040D;
102155309J;6682726;389017;091;040C;
102146547W;6682675;390487;091;039C;
102146599K;6683337;389188;091;040C;
102146602N;6683213;389244;091;040C;
1021369455;6683435;390256;091;040D;
1021369488;6683271;390419;091;040D;
102136954E;6683255;390532;091;040D;
102136954E;6683255;390532;091;040D;
102136988J;6683375;390596;091;040D;
1021552920;6682849;389086;091;040C;
102155309J;6682726;389017;091;040C;
1021370086;6683476;390675;091;040D;
1021370086;6683476;390675;091;040D;
102138567F;6673573;392287;091;049A;
1021370640;6683186;390891;091;040D;
102146610X;6683082;389324;091;040C;
102138543P;6673790;392342;091;049A;
1021662737;6672263;391230;091;049B;
102146504H;6683102;390560;091;040D;
102146534F;6683201;390364;091;040D;
102146570M;6683187;389057;091;040C;
102137029V;6683317;390849;091;040D;
1021464902;6683212;390502;091;040D;
1021464902;6683212;390502;091;040D;
102138508K;6679567;394843;091;047G;
102166246B;6672222;391307;091;049B;
1021662737;6672263;391230;091;049B;
102146534F;6683201;390364;091;040D;
102146534F;6683201;390364;091;040D;
102146576U;6683149;389098;091;040C;
1021369798;6683408;390609;091;040D;
102136982B;6683287;390650;091;040D;
102137052L;6683088;390987;091;040D;
102155213E;6682968;389366;091;040C;
102155218L;6683084;389305;091;040C;
102155272B;6683053;389022;091;040C;
102129266E;6679478;394853;091;047G;
102146571N;6683197;389074;091;040C;
1021475785;6673753;391964;091;049A;
102137077D;6683215;390843;091;040D;
102137088S;6683160;390842;091;040D;
102137088S;6683160;390842;091;040D;
102129266E;6679478;394853;091;047G;
102129301K;6679750;395485;091;047H;
102129301K;6679750;395485;091;047H;
102156808W;6672644;391570;091;049A;
102147591K;6673474;391674;091;049A;
102147662V;6672974;392498;091;049C;
1021553285;6682633;389059;091;040C;
102129344Y;6679331;395372;091;047J;
102129360F;6679427;394609;091;047F;
1021293771;6679476;394237;091;047F;
1021293848;6679548;394381;091;047F;
102129305P;6679662;395581;091;047H;
1021293195;6679655;395440;091;047H;
1021293195;6679655;395440;091;047H;
102147601W;6673426;392195;091;049C;
102147632W;6673218;392127;091;049C;
102147681F;6673561;391497;091;049A;
102129375Y;6679466;394302;091;047F;
102156920H;6672048;391641;091;049B;
1021370042;6683303;390729;091;040D;
102156829K;6672931;391358;091;049A;
102156866S;6672439;391681;091;049B;
102156868U;6672454;391691;091;049B;
1021568785;6672333;391473;091;049B;
1021669513;6681571;389485;091;038G;
1021669513;6681571;389485;091;038G;
102136952C;6683293;390351;091;040D;
102136985E;6683266;390652;091;040D;
102136985E;6683266;390652;091;040D;
1021370031;6683305;390761;091;040D;
102137063Y;6683183;390869;091;040D;
102147561L;6673741;391769;091;049A;
1021476117;6673441;391947;091;049C;
102147598T;6673482;392284;091;049C;
102147677B;6673614;391508;091;049A;
1021450398;6681747;393009;091;041C;
1021450398;6681747;393009;091;041C;
102138551Y;6673557;392524;091;049A;
1021385907;6673645;392311;091;049A;
102147565R;6673752;391888;091;049A;
1021370662;6683232;390826;091;040D;
1021476084;6673341;392127;091;049C;
1021476117;6673441;391947;091;049C;
102147614A;6673270;391995;091;049C;
1021476759;6672627;391775;091;049A;
102147597S;6673543;391565;091;049A;
1021476372;6673167;392150;091;049C;
1021386516;6673572;391879;091;049A;
1021569084;6672174;391735;091;049B;
102147679D;6673664;391539;091;049A;
1021464968;6683146;390415;091;040D;
102138545S;6673804;392308;091;049A;
102138550X;6673752;392369;091;049A;
102138565D;6673569;392332;091;049A;
102138582Y;6673678;392255;091;049A;
1021385929;6673618;392306;091;049A;
102156801N;6672815;391429;091;049A;
1021568132;6672785;391662;091;049A;
1021465566;6683187;388995;091;040C;
102155228X;6683012;389225;091;040C;
102155253R;6683039;389138;091;040C;
1021686629;6678119;394698;091;045A;
102136989K;6683384;390613;091;040D;
102137059U;6683230;390974;091;040D;
102155273C;6683062;389042;091;040C;
102155321X;6682584;388963;091;040C;
1021385520;6673605;392528;091;049A;
102138602L;6673842;392284;091;049A;
102136959L;6683279;390507;091;040D;
102137049H;6683104;390908;091;040D;
102137059U;6683230;390974;091;040D;
102138507J;6679538;394820;091;047G;
102138507J;6679538;394820;091;047G;
102138507J;6679538;394820;091;047G;
1021385608;6673538;392416;091;049A;
1021385608;6673538;392416;091;049A;
102138597E;6673786;392163;091;049A;
1021386162;6673674;392180;091;049A;
102138642W;6673515;391927;091;049A;
1021552300;6683090;389217;091;040C;
1021369732;6683478;390590;091;040D;
1021386173;6673667;392142;091;049A;
102138641V;6673623;392097;091;049A;
102138642W;6673515;391927;091;049A;
102147570W;6673723;391938;091;049A;
102147587E;6673477;391489;091;049A;
1021476051;6673437;392049;091;049C;
1021476051;6673437;392049;091;049C;
1021476438;6673227;392358;091;049C;
102155229Y;6683004;389206;091;040C;
102155256U;6683051;389094;091;040C;
102137056R;6683194;390926;091;040D;
1021553606;6682566;389086;091;040C;
1021553606;6682566;389086;091;040C;
1021278027;6681704;390912;091;038D;
102156810Y;6672649;391656;091;049A;
102156837U;6672630;391332;091;049A;
1021568475;6672379;391768;091;049B;
1021385885;6673694;392295;091;049A;
1021552676;6682885;389038;091;040C;
102155313N;6682780;389022;091;040C;
102127697U;6682918;390102;091;040D;
102127727T;6683035;390243;091;040D;
102127743A;6683050;390313;091;040D;
102156838V;6672593;391181;091;049A;
1021568453;6672513;391646;091;049B;
102138568H;6673542;392290;091;049A;
102138630H;6673507;392088;091;049A;
102156859J;6672418;391761;091;049B;
1021386527;6673641;391848;091;049A;
102145041A;6683055;391618;091;041A;
102155283P;6682965;389082;091;040C;
102156799L;6672786;391431;091;049A;
102138613Y;6673741;392178;091;049A;
102138630H;6673507;392088;091;049A;
1021386472;6673561;391992;091;049A;
102145044D;6683097;391670;091;041A;
1021552344;6683032;389199;091;040C;
102155276F;6683040;389054;091;040C;
1021552975;6682789;389108;091;040C;
102138540L;6673644;392389;091;049A;
102138541M;6673698;392398;091;049A;
102156925N;6671945;391674;091;049B;
102136983C;6683290;390625;091;040D;
102146562C;6683145;389019;091;040C;
102156854C;6672492;391731;091;049B;
102156867T;6672435;391697;091;049B;
1021568741;6672442;391385;091;049B;
102156896R;6672172;391522;091;049B;
102156897S;6672156;391574;091;049B;
1021569106;6672130;391624;091;049B;
1021292874;6679459;395065;091;047G;
1021293206;6679696;395447;091;047H;
1021293206;6679696;395447;091;047H;
1021568176;6672901;391730;091;049A;
102137014C;6683393;390722;091;040D;
102146595E;6683305;389174;091;040C;
1021568209;6672963;391720;091;049A;
102174259U;6683568;389064;091;040B;
102147567T;6673730;391900;091;049A;
102147558H;6673655;391711;091;049A;
102146478N;6683189;390688;091;040D;
1021465201;6683088;390497;091;040D;
1021465201;6683088;390497;091;040D;
1021568508;6672309;391757;091;049B;
102156865R;6672405;391682;091;049B;
102174190L;6684070;388971;091;040B;
1021742064;6683981;388906;091;040B;
102174247E;6683668;389055;091;040B;
102155217K;6683069;389263;091;040C;
102155247J;6682929;389174;091;040C;
102147616C;6673210;392033;091;049C;
1021553008;6682772;389064;091;040C;
102146476L;6683189;390619;091;040D;
1021465278;6683086;390382;091;040D;
1021475807;6673678;391663;091;049A;
102174285N;6683768;389086;091;040B;
102174285N;6683768;389086;091;040B;
1021743016;6683890;389106;091;040B;
102155320W;6682593;388940;091;040C;
102155347S;6682678;389053;091;040C;
102155352X;6682545;389004;091;040C;
102146476L;6683189;390619;091;040D;
1021464891;6683191;390415;091;040D;
1021464891;6683191;390415;091;040D;
1021465223;6683099;390474;091;040D;
1021465278;6683086;390382;091;040D;
102147678C;6673644;391508;091;049A;
102164882B;6683475;388787;091;040A;
102175643F;6671302;391471;091;049D;
1021756612;6672367;392057;091;049C;
102155291Y;6682825;389104;091;040C;
1021465267;6683103;390425;091;040D;
102146532D;6683150;390381;091;040D;
1021465843;6683112;389065;091;040C;
1021476095;6673387;392111;091;049C;
102138571L;6673580;392227;091;049A;
102138593A;6673707;392130;091;049A;
1021648123;6682660;389192;091;040C;
1021552322;6683075;389174;091;040C;
1021464946;6683151;390432;091;040D;
102146532D;6683150;390381;091;040D;
102146542R;6682142;391145;091;038D;
1021649119;6683551;388612;091;040A;
102176453L;6680948;390687;091;038E;
1021553329;6682661;388968;091;040C;
102155342L;6682615;388942;091;040C;
1021465577;6683179;388972;091;040C;
102146533E;6683176;390372;091;040D;
102146533E;6683176;390372;091;040D;
102146540N;6682184;391112;091;038D;
102164886F;6683442;388732;091;040A;
102176432X;6681126;389576;091;038F;
102176463X;6680939;389414;091;038F;
102176463X;6680939;389414;091;038F;
102155210B;6683007;389385;091;040C;
102155242C;6682985;389119;091;040C;
102155271A;6682954;389044;091;040C;
102146561B;6683136;388987;091;040C;
102147692U;6673021;392658;091;049C;
102166229T;6672122;391365;091;049B;
102146580Y;6683155;389051;091;040C;
102164838X;6682880;389261;091;040C;
102147599U;6673483;392347;091;049C;
1021476073;6673469;392094;091;049C;
102147634Y;6673256;392137;091;049C;
102147645A;6673190;392405;091;049C;
102147656N;6673287;392536;091;049C;
102164944B;6684036;388669;091;040A;
102166217D;6672056;391443;091;049B;
1021662372;6672178;391396;091;049B;
102166230U;6672159;391371;091;049B;
102166262V;6672311;391260;091;049B;
102166279D;6672355;391155;091;049B;
1021569361;6671945;391721;091;049B;
1021476394;6673092;392209;091;049C;
102147676A;6673633;391553;091;049A;
1021662970;6672170;391019;091;049B;
1021464592;6683153;390753;091;040D;
1021568807;6672408;391469;091;049B;
102156929T;6671854;391671;091;049B;
1021569361;6671945;391721;091;049B;
102147568U;6673704;391906;091;049A;
1021476106;6673355;392065;091;049C;
102147676A;6673633;391553;091;049A;
1021567833;6672586;391904;091;049C;
1021464924;6683146;390454;091;040D;
102146498A;6683181;390478;091;040D;
1021465909;6683320;389114;091;040C;
102156798K;6672779;391396;091;049A;
102156798K;6672779;391396;091;049A;
102156831M;6672989;391360;091;049A;
102156836T;6672543;391329;091;049A;
102156836T;6672543;391329;091;049A;
1021568497;6672322;391740;091;049B;
1021568497;6672322;391740;091;049B;
1021569350;6671909;391724;091;049B;
102156835S;6672792;391077;091;049A;
1021450354;6683240;389889;091;040C;
102146574S;6683172;389089;091;040C;
102156885C;6672315;391432;091;049B;
102166231V;6672196;391351;091;049B;
102156887E;6672354;391393;091;049B;
102155338F;6682670;389022;091;040C;
102155339H;6682678;389001;091;040C;
102147683J;6673590;391564;091;049A;
1021464625;6683156;390789;091;040D;
102146472F;6683148;390718;091;040D;
1021569117;6672173;391629;091;049B;
102155216J;6683139;389305;091;040C;
102155227W;6683018;389243;091;040C;
1021552931;6682865;389102;091;040C;
1021477014;6672603;392018;091;049C;
102147603Y;6673381;392193;091;049C;
102147663W;6672946;392386;091;049C;
1021464647;6683100;390704;091;040D;
102146509N;6683179;390570;091;040D;
102146505J;6683134;390547;091;040D;
102146537K;6681164;388285;091;039A;
102146537K;6681164;388285;091;039A;
102137020K;6683335;390707;091;040D;
1021649396;6683872;388665;091;040A;
102146482T;6683177;390722;091;040D;
102146487Y;6683219;390636;091;040D;
1021465289;6683089;390366;091;040D;
102146578W;6683128;389105;091;040C;
1021465876;6683217;389070;091;040C;
102146597H;6683281;389245;091;040C;
102136997U;6683390;390700;091;040D;
1021370363;6683316;390975;091;040D;
102137091V;6683110;390763;091;040D;
102164887H;6683521;388732;091;040A;
102156864P;6672391;391641;091;049B;
102164945C;6683946;388668;091;040A;
1021476405;6673409;392373;091;049C;
102147654L;6673098;392563;091;049C;
1021662073;6671964;391580;091;049B;
102137093X;6683094;390796;091;040D;
102156919F;6672293;391731;091;049B;
102147553B;6673609;391755;091;049A;
102147556E;6673625;391782;091;049A;
102147556E;6673625;391782;091;049A;
102147560K;6673727;391724;091;049A;
102147600V;6673489;392420;091;049C;
102147664X;6672908;392389;091;049C;
1021477036;6672639;391990;091;049C;
102166223L;6672183;391284;091;049B;
1021663379;6671520;391274;091;049B;
102147661U;6673001;392391;091;049C;
102147661U;6673001;392391;091;049C;
1021476748;6672656;391779;091;049A;
102147689R;6672966;392548;091;049C;
102138628E;6673643;392078;091;049A;
102166261U;6672318;391293;091;049B;
102166228S;6672104;391353;091;049B;
1021662682;6672306;391339;091;049B;
102147651H;6673044;392479;091;049C;
102147651H;6673044;392479;091;049C;
1021385586;6673572;392393;091;049A;
102138574P;6673576;392157;091;049A;
102138574P;6673576;392157;091;049A;
1021662671;6672412;391259;091;049B;
102155302A;6682814;389081;091;040C;
1021553307;6682571;389013;091;040C;
102166935K;6681238;389717;091;038G;
102166935K;6681238;389717;091;038G;
102166939P;6681392;389980;091;038G;
102166939P;6681392;389980;091;038G;
102166277B;6672327;391161;091;049B;
102166278C;6672294;391119;091;049B;
102166285L;6672344;391050;091;049B;
102166312F;6671931;391344;091;049B;
102166937M;6681473;389887;091;038G;
102166970P;6681733;389543;091;038G;
102166970P;6681733;389543;091;038G;
102155224T;6683130;389248;091;040C;
1021552643;6682900;389086;091;040C;
1021552709;6682998;389060;091;040C;
102155305D;6682728;389085;091;040C;
102155349U;6682635;388959;091;040C;
1021552333;6683046;389231;091;040C;
102155284R;6682852;389063;091;040C;
1021553573;6682689;389110;091;040C;
1021552089;6683068;389357;091;040C;
102155241B;6682994;389153;091;040C;
102164918H;6683682;388601;091;040A;
1021662394;6672167;391436;091;049B;
1021662715;6672284;391359;091;049B;
102166286M;6672374;391138;091;049B;
1021552377;6682963;389220;091;040C;
102185315F;6671996;391801;091;049C;
102185315F;6671996;391801;091;049C;
102185324S;6672025;392107;091;049C;
102185374C;6671851;391777;091;049C;
102146506K;6683162;390580;091;040D;
102174198V;6683906;388902;091;040B;
102185320M;6672030;392078;091;049C;
1021663357;6671580;391295;091;049B;
102166340C;6671562;391492;091;049B;
102146500C;6683138;390594;091;040D;
102174184D;6684061;388861;091;040B;
102174217F;6683935;388952;091;040B;
102174256R;6683658;388969;091;040B;
102156899U;6672258;391700;091;049B;
102156914A;6672252;391753;091;049B;
102164862P;6682005;390530;091;039C;
102164862P;6682005;390530;091;039C;
1021568165;6672884;391681;091;049A;
102156902X;6672133;391649;091;049B;
102147592L;6673441;391672;091;049A;
102147615B;6673282;391931;091;049C;
102164919J;6683705;388519;091;040A;
1021567844;6672577;391885;091;049C;
1021568829;6672354;391511;091;049B;
102156901W;6672197;391656;091;049B;
1021861082;6680252;391372;091;038E;
1021861381;6679352;390402;091;038C;
1021861381;6679352;390402;091;038C;
102186180C;6679562;390217;091;038C;
102156841Y;6672788;391232;091;049A;
102156841Y;6672788;391232;091;049A;
102156884B;6672306;391413;091;049B;
102175641D;6671336;391284;091;049D;
102164800P;6682642;389152;091;040C;
1021648433;6682826;389285;091;040C;
102155245F;6682921;389159;091;040C;
102147619F;6673172;391913;091;049C;
102147624M;6673121;392052;091;049C;
102147633X;6673236;392172;091;049C;
1021756601;6672380;392096;091;049C;
102175684T;6672425;391935;091;049C;
102175703D;6672157;392138;091;049C;
102164800P;6682642;389152;091;040C;
102164819A;6682831;389179;091;040C;
102166220H;6672123;391479;091;049B;
102166220H;6672123;391479;091;049B;
102166234Y;6672208;391397;091;049B;
1021742739;6683628;389139;091;040B;
1021743027;6683866;389115;091;040B;
102176400W;6681814;389943;091;038G;
102176431W;6681139;389549;091;038F;
1021764362;6681170;389549;091;038F;
102164900X;6683662;388860;091;040A;
1021552665;6682907;389034;091;040C;
102155285S;6682820;389055;091;040C;
102174194R;6684149;388904;091;040B;
102176394P;6681845;389918;091;038G;
102176394P;6681845;389918;091;038G;
102176400W;6681814;389943;091;038G;
102176421K;6680960;389231;091;038F;
102176431W;6681139;389549;091;038F;
102176431W;6681139;389549;091;038F;
1021764362;6681170;389549;091;038F;
102166289R;6672001;391116;091;049B;
1021663069;6671933;391169;091;049B;
1021552610;6682911;389107;091;040C;
1021656537;6677977;385562;091;028B;
102155344N;6682605;389023;091;040C;
102155333A;6682648;389006;091;040C;
1021663003;6671982;391365;091;049B;
102155222R;6683093;389254;091;040C;
1021552610;6682911;389107;091;040C;
102155340J;6682682;388980;091;040C;
102155346R;6682600;389044;091;040C;
102155290X;6682810;389124;091;040C;
1021552986;6682746;389095;091;040C;
102176486N;6680732;389489;091;038F;
102165658C;6681231;386181;091;035B;
102166963F;6681673;389573;091;038G;
1021662416;6672247;391362;091;049B;
102166200V;6672042;391688;091;049B;
102176486N;6680732;389489;091;038F;
102176486N;6680732;389489;091;038F;
102176488R;6680763;389454;091;038F;
102166944V;6681335;390040;091;038G;
102166944V;6681335;390040;091;038G;
102166963F;6681673;389573;091;038G;
102166969N;6681738;389561;091;038G;
102166969N;6681738;389561;091;038G;
102166969N;6681738;389561;091;038G;
102166218E;6672039;391470;091;049B;
102166253K;6672284;391325;091;049B;
102166255M;6672258;391304;091;049B;
102166257P;6672257;391281;091;049B;
1021662438;6672072;391377;091;049B;
102175700A;6672175;392079;091;049C;
1021663346;6671563;391342;091;049B;
102166347L;6671448;391529;091;049B;
1021567888;6673422;391843;091;049C;
1021662992;6672199;391137;091;049B;
1021648422;6682840;389266;091;040C;
102164885E;6683381;388872;091;040A;
1021756933;6672416;391983;091;049C;
102175715T;6672204;392081;091;049C;
1021757287;6672178;391876;091;049C;
102175741M;6672010;391862;091;049C;
102175741M;6672010;391862;091;049C;
102166260T;6672353;391295;091;049B;
102156853B;6672517;391735;091;049B;
1021763797;6681725;389340;091;038G;
102156805T;6672835;391365;091;049A;
1021568730;6672415;391580;091;049B;
1021568110;6672730;391627;091;049A;
102156860K;6672459;391625;091;049B;
102156860K;6672459;391625;091;049B;
102164943A;6684007;388676;091;040A;
1021763797;6681725;389340;091;038G;
1021763797;6681725;389340;091;038G;
1021567899;6673441;391835;091;049C;
1021568198;6672976;391662;091;049A;
102156832N;6672925;391237;091;049A;
102156840X;6672747;391144;091;049A;
102155211C;6683004;389363;091;040C;
102155318U;6682558;388960;091;040C;
102176491U;6680865;389577;091;038F;
1021662106;6671859;391611;091;049B;
1021662405;6672155;391400;091;049B;
1021569062;6672161;391700;091;049B;
1021465522;6682705;390449;091;039C;
102156800M;6672807;391465;091;049A;
102156834R;6672839;391130;091;049A;
102155280L;6683018;389066;091;040C;
102155317T;6682565;388939;091;040C;
102176423M;6681006;389237;091;038F;
1021764683;6680929;389351;091;038F;
102176491U;6680865;389577;091;038F;
102176491U;6680865;389577;091;038F;
102176491U;6680865;389577;091;038F;
1021742341;6683761;388996;091;040B;
102174319S;6683925;389065;091;040B;
102174337B;6684058;389061;091;040B;
1021686552;6670256;382452;091;031E;
102168668F;6682457;388367;091;039A;
102168670J;6671378;392157;091;049D;
102174224P;6683997;388933;091;040B;
1021742706;6683692;389127;091;040B;
102174275B;6683693;389174;091;040B;
102155221P;6683030;389345;091;040C;
102155249L;6683083;389118;091;040C;
102155310K;6682737;388989;091;040C;
102155310K;6682737;388989;091;040C;
1021663335;6671533;391334;091;049B;
102174319S;6683925;389065;091;040B;
1021669535;6681601;389540;091;038G;
102156826F;6672598;391610;091;049A;
102147647C;6673147;392440;091;049C;
102174309E;6683963;389021;091;040B;
102174315M;6683945;389059;091;040B;
1021743260;6684191;389021;091;040B;
102166936L;6681519;389902;091;038G;
102166936L;6681519;389902;091;038G;
102166966K;6681618;389563;091;038G;
102156779Y;6672661;391908;091;049C;
1021568763;6672422;391391;091;049B;
102156898T;6672103;391591;091;049B;
102156898T;6672103;391591;091;049B;
102147623L;6673153;392078;091;049C;
1021756590;6672351;392105;091;049C;
